category,condition,signed_alpha,target_prop,seed
PLAN,PLAN_pos_0.5,0.5,0.1414141414141414,1805
PLAN,PLAN_pos_0.5,0.5,0.0539419087136929,1806
PLAN,PLAN_pos_0.5,0.5,0.0666666666666666,1807
PLAN,PLAN_pos_0.5,0.5,0.0217391304347826,1808
PLAN,PLAN_pos_0.5,0.5,0.0334448160535117,1809
PLAN,PLAN_pos_0.5,0.5,0.0163265306122449,1810
PLAN,PLAN_pos_0.5,0.5,0.1142857142857142,2801
PLAN,PLAN_pos_0.5,0.5,0.0566666666666666,2802
PLAN,PLAN_pos_0.5,0.5,0.0649350649350649,2803
PLAN,PLAN_pos_0.5,0.5,0.0596330275229357,2804
PLAN,PLAN_pos_0.5,0.5,0.0754716981132075,2805
PLAN,PLAN_pos_0.5,0.5,0.0675675675675675,2806
PLAN,PLAN_pos_0.5,0.5,0.0459770114942528,2807
PLAN,PLAN_pos_0.5,0.5,0.0284697508896797,2808
PLAN,PLAN_pos_0.5,0.5,0.014388489208633,2809
PLAN,PLAN_pos_0.5,0.5,0.0448430493273542,2810
PLAN,PLAN_pos_0.5,0.5,0.0327272727272727,3801
PLAN,PLAN_pos_0.5,0.5,0.1124260355029585,3802
PLAN,PLAN_pos_0.5,0.5,0.0494186046511627,3803
PLAN,PLAN_pos_0.5,0.5,0.0350877192982456,3804
PLAN,PLAN_pos_0.5,0.5,0.0410094637223974,3805
PLAN,PLAN_pos_0.5,0.5,0.0287539936102236,3806
PLAN,PLAN_pos_0.5,0.5,0.0328947368421052,3807
PLAN,PLAN_pos_0.5,0.5,0.0125786163522012,3808
PLAN,PLAN_pos_0.5,0.5,0.0594405594405594,3809
PLAN,PLAN_pos_0.5,0.5,0.0331491712707182,3810
PLAN,PLAN_pos_0.5,0.5,0.0225563909774436,4801
PLAN,PLAN_pos_0.5,0.5,0.0204081632653061,4802
PLAN,PLAN_pos_0.5,0.5,0.1293103448275862,4803
PLAN,PLAN_pos_0.5,0.5,0.0299625468164794,4804
PLAN,PLAN_pos_0.5,0.5,0.0498084291187739,4805
PLAN,PLAN_pos_0.5,0.5,0.3127962085308057,4806
PLAN,PLAN_pos_0.5,0.5,0.0229885057471264,4807
PLAN,PLAN_pos_0.5,0.5,0.0581395348837209,4808
PLAN,PLAN_pos_0.5,0.5,0.0630252100840336,4809
PLAN,PLAN_pos_0.5,0.5,0.032520325203252,4810
PLAN,PLAN_pos_1.0,1.0,0.0423076923076923,1801
PLAN,PLAN_pos_1.0,1.0,0.0860655737704918,1802
PLAN,PLAN_pos_1.0,1.0,0.027027027027027,1803
PLAN,PLAN_pos_1.0,1.0,0.056910569105691,1804
PLAN,PLAN_pos_1.0,1.0,0.0089285714285714,1805
PLAN,PLAN_pos_1.0,1.0,0.0394736842105263,1806
PLAN,PLAN_pos_1.0,1.0,0.0105633802816901,1807
PLAN,PLAN_pos_1.0,1.0,0.0264550264550264,1808
PLAN,PLAN_pos_1.0,1.0,0.0566037735849056,1809
PLAN,PLAN_pos_1.0,1.0,0.1489361702127659,1810
PLAN,PLAN_pos_1.0,1.0,0.0705882352941176,2801
PLAN,PLAN_pos_1.0,1.0,0.0655172413793103,2802
PLAN,PLAN_pos_1.0,1.0,0.0782608695652174,2803
PLAN,PLAN_pos_1.0,1.0,0.0614035087719298,2804
PLAN,PLAN_pos_1.0,1.0,0.0408921933085501,2805
PLAN,PLAN_pos_1.0,1.0,0.0147058823529411,2806
PLAN,PLAN_pos_1.0,1.0,0.0785123966942148,2807
PLAN,PLAN_pos_1.0,1.0,0.0377358490566037,2808
PLAN,PLAN_pos_1.0,1.0,0.0125,2809
PLAN,PLAN_pos_1.0,1.0,0.0610328638497652,2810
PLAN,PLAN_pos_1.0,1.0,0.075,3801
PLAN,PLAN_pos_1.0,1.0,0.065040650406504,3802
PLAN,PLAN_pos_1.0,1.0,0.0253164556962025,3803
PLAN,PLAN_pos_1.0,1.0,0.0564102564102564,3804
PLAN,PLAN_pos_1.0,1.0,0.0772200772200772,3805
PLAN,PLAN_pos_1.0,1.0,0.0538116591928251,3806
PLAN,PLAN_pos_1.0,1.0,0.024390243902439,3807
PLAN,PLAN_pos_1.0,1.0,0.0617283950617283,3808
PLAN,PLAN_pos_1.0,1.0,0.0212765957446808,3809
PLAN,PLAN_pos_1.0,1.0,0.0294117647058823,3810
PLAN,PLAN_pos_1.0,1.0,0.01953125,4801
PLAN,PLAN_pos_1.0,1.0,0.0749185667752443,4802
PLAN,PLAN_pos_1.0,1.0,0.0355555555555555,4803
PLAN,PLAN_pos_1.0,1.0,0.072463768115942,4804
PLAN,PLAN_pos_1.0,1.0,0.056,4805
PLAN,PLAN_pos_1.0,1.0,0.0206896551724137,4806
PLAN,PLAN_pos_1.0,1.0,0.0909090909090909,4807
PLAN,PLAN_pos_1.0,1.0,0.0331125827814569,4808
PLAN,PLAN_pos_1.0,1.0,0.0625,4809
PLAN,PLAN_pos_1.0,1.0,0.0465116279069767,4810
PLAN,PLAN_neg_0.5,-0.5,0.0845070422535211,1801
PLAN,PLAN_neg_0.5,-0.5,0.0279503105590062,1802
PLAN,PLAN_neg_0.5,-0.5,0.0428571428571428,1803
PLAN,PLAN_neg_0.5,-0.5,0.0735294117647058,1804
PLAN,PLAN_neg_0.5,-0.5,0.0368098159509202,1805
PLAN,PLAN_neg_0.5,-0.5,0.057471264367816,1806
PLAN,PLAN_neg_0.5,-0.5,0.0476190476190476,1807
PLAN,PLAN_neg_0.5,-0.5,0.019108280254777,1808
PLAN,PLAN_neg_0.5,-0.5,0.0321543408360128,1809
PLAN,PLAN_neg_0.5,-0.5,0.0451127819548872,1810
PLAN,PLAN_neg_0.5,-0.5,0.0231213872832369,2801
PLAN,PLAN_neg_0.5,-0.5,0.1402714932126696,2802
PLAN,PLAN_neg_0.5,-0.5,0.0441176470588235,2803
PLAN,PLAN_neg_0.5,-0.5,0.1016260162601626,2804
PLAN,PLAN_neg_0.5,-0.5,0.08,2805
PLAN,PLAN_neg_0.5,-0.5,0.0756302521008403,2806
PLAN,PLAN_neg_0.5,-0.5,0.0522875816993464,2807
PLAN,PLAN_neg_0.5,-0.5,0.0652818991097922,2808
PLAN,PLAN_neg_0.5,-0.5,0.087378640776699,2809
PLAN,PLAN_neg_0.5,-0.5,0.1125,2810
PLAN,PLAN_neg_0.5,-0.5,0.0492753623188405,3801
PLAN,PLAN_neg_0.5,-0.5,0.0532915360501567,3802
PLAN,PLAN_neg_0.5,-0.5,0.05,3803
PLAN,PLAN_neg_0.5,-0.5,0.064516129032258,3804
PLAN,PLAN_neg_0.5,-0.5,0.0311526479750778,3805
PLAN,PLAN_neg_0.5,-0.5,0.0238095238095238,3806
PLAN,PLAN_neg_0.5,-0.5,0.0204081632653061,3807
PLAN,PLAN_neg_0.5,-0.5,0.0327102803738317,3808
PLAN,PLAN_neg_0.5,-0.5,0.0220994475138121,3809
PLAN,PLAN_neg_0.5,-0.5,0.0181268882175226,3810
PLAN,PLAN_neg_0.5,-0.5,0.0441176470588235,4801
PLAN,PLAN_neg_0.5,-0.5,0.0330578512396694,4802
PLAN,PLAN_neg_0.5,-0.5,0.0214592274678111,4803
PLAN,PLAN_neg_0.5,-0.5,0.050632911392405,4804
PLAN,PLAN_neg_0.5,-0.5,0.037037037037037,4805
PLAN,PLAN_neg_0.5,-0.5,0.1458333333333333,4806
PLAN,PLAN_neg_0.5,-0.5,0.0265151515151515,4807
PLAN,PLAN_neg_0.5,-0.5,0.0495626822157434,4808
PLAN,PLAN_neg_0.5,-0.5,0.009009009009009,4809
PLAN,PLAN_neg_0.5,-0.5,0.0446428571428571,4810
PLAN,PLAN_neg_1.0,-1.0,0.0408163265306122,1801
PLAN,PLAN_neg_1.0,-1.0,0.062200956937799,1802
PLAN,PLAN_neg_1.0,-1.0,0.02,1803
PLAN,PLAN_neg_1.0,-1.0,0.1052631578947368,1804
PLAN,PLAN_neg_1.0,-1.0,0.00625,1805
PLAN,PLAN_neg_1.0,-1.0,0.0602409638554216,1806
PLAN,PLAN_neg_1.0,-1.0,0.0252808988764044,1807
PLAN,PLAN_neg_1.0,-1.0,0.0463917525773195,1808
PLAN,PLAN_neg_1.0,-1.0,0.039039039039039,1809
PLAN,PLAN_neg_1.0,-1.0,0.0662251655629139,1810
PLAN,PLAN_neg_1.0,-1.0,0.018018018018018,2801
PLAN,PLAN_neg_1.0,-1.0,0.0387096774193548,2802
PLAN,PLAN_neg_1.0,-1.0,0.0099009900990099,2803
PLAN,PLAN_neg_1.0,-1.0,0.0254777070063694,2804
PLAN,PLAN_neg_1.0,-1.0,0.0293159609120521,2805
PLAN,PLAN_neg_1.0,-1.0,0.0149253731343283,2806
PLAN,PLAN_neg_1.0,-1.0,0.0224719101123595,2807
PLAN,PLAN_neg_1.0,-1.0,0.0206896551724137,2808
PLAN,PLAN_neg_1.0,-1.0,0.0701754385964912,2809
PLAN,PLAN_neg_1.0,-1.0,0.0096463022508038,2810
PLAN,PLAN_neg_1.0,-1.0,0.031055900621118,3801
PLAN,PLAN_neg_1.0,-1.0,0.072289156626506,3802
PLAN,PLAN_neg_1.0,-1.0,0.075,3803
PLAN,PLAN_neg_1.0,-1.0,0.0150943396226415,3804
PLAN,PLAN_neg_1.0,-1.0,0.033434650455927,3805
PLAN,PLAN_neg_1.0,-1.0,0.0144927536231884,3806
PLAN,PLAN_neg_1.0,-1.0,0.0224719101123595,3807
PLAN,PLAN_neg_1.0,-1.0,0.0238095238095238,3808
PLAN,PLAN_neg_1.0,-1.0,0.0278884462151394,3809
PLAN,PLAN_neg_1.0,-1.0,0.0253968253968253,3810
PLAN,PLAN_neg_1.0,-1.0,0.0357142857142857,4801
PLAN,PLAN_neg_1.0,-1.0,0.037593984962406,4802
PLAN,PLAN_neg_1.0,-1.0,0.032258064516129,4803
PLAN,PLAN_neg_1.0,-1.0,0.0634328358208955,4804
PLAN,PLAN_neg_1.0,-1.0,0.0266666666666666,4805
PLAN,PLAN_neg_1.0,-1.0,0.0425531914893617,4806
PLAN,PLAN_neg_1.0,-1.0,0.0325732899022801,4807
PLAN,PLAN_neg_1.0,-1.0,0.0273224043715847,4808
PLAN,PLAN_neg_1.0,-1.0,0.051063829787234,4809
PLAN,PLAN_neg_1.0,-1.0,0.0454545454545454,4810
